Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Start,Finish,Elapsed time,ETsecs,RankAppld,TCFapplied,PHRF,IRC
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Revs,0,2,1,14-Mar-15 1300,16-Mar-15 030818,1:14:08:18,137298,5,0.868,0.895,
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Montego Bay III,0,2,1,14-Mar-15 1300,16-Mar-15 095955,1:20:59:55,161995,6,0.747,0.761,
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Gucci,0,2,1,14-Mar-15 1300,16-Mar-15 064814,1:17:48:14,150494,1,0.744,0.758,0.963
14/03/2015,Central Triangle,Central Triangle,CT leg 3,Combined,Illusions,0,2,1,14-Mar-15 1300,,<dnc>,,,,,
11/03/2015,Fleet,Twilight 2,r2,Combined,After Midnight,0,2,1,1830,194553,1:15:53,4553,1,0.716,0.725,
11/03/2015,Fleet,Twilight 2,r2,Combined,CU,0,2,1,1830,194715,1:17:15,4635,3,0.749,0.76,
11/03/2015,Fleet,Twilight 2,r2,Combined,Wiseguy,0,2,1,1830,195051,1:20:51,4851,2,0.679,0.725,
14/03/2015,Classics,Windward Classic,r3,Combined,Lizzie,0,2,1,1315,144816,1:33:16,5596,1,0.419,,
14/03/2015,Classics,Windward Classic,r3,Combined,Shemara,0,2,1,1315,142949,2:14:49,8089,2,0.4,,
14/03/2015,Fleet,At Home,r4,Combined,Marangi,0,2,1,1315,152213,2:07:13,7633,1,0.618,,
14/03/2015,Fleet,At Home,r4,Combined,White Cavalier,0,2,1,1315,153941,2:24:41,8681,2,0.563,0.65,
14/03/2015,Fleet,At Home,r4,Combined,After Midnight,0,2,1,1315,151141,1:56:41,7001,3,0.716,0.725,
14/03/2015,Fleet,At Home,r4,Combined,Whistler III,0,2,1,1315,151030,1:55:30,6930,4,0.727,0.737,0.95
14/03/2015,Fleet,At Home,r4,Combined,Revenue Cutter,0,2,1,1315,152717,2:12:17,7937,5,0.645,,
14/03/2015,Fleet,At Home,r4,Combined,Prime Mover,0,2,1,1315,151215,1:57:15,7035,6,0.741,0.762,0.964
14/03/2015,Fleet,At Home,r4,Combined,Marishka,0,2,1,1315,153832,2:23:32,8612,7,0.608,0.65,
14/03/2015,Fleet,At Home,r4,Combined,Floating Free,0,2,1,1315,152239,2:07:39,7659,8,0.713,,
14/03/2015,Fleet,At Home,r4,Combined,Port Nic 2,0,2,1,1315,153514,2:20:14,8414,9,0.68,,
20/03/2015,Rum,Rum,r12,Combined,Eat My Shorts,0,2,1,1830,195133,1:21:33,4893,1,0.738,,
20/03/2015,Rum,Rum,r12,Combined,XTSea,0,2,1,1830,195206,1:22:06,4926,2,0.772,,
20/03/2015,Rum,Rum,r12,Combined,Port Nic 2,0,2,1,1830,200457,1:34:57,5697,3,0.674,,
20/03/2015,Rum,Rum,r12,Combined,CU,0,2,1,1830,195510,1:25:10,5110,4,0.777,,
20/03/2015,Rum,Rum,r12,Combined,After Midnight,0,2,1,1830,200708,1:37:08,5828,5,0.706,,
20/03/2015,Rum,Rum,r12,Combined,Illusions,0,2,1,1830,202011,1:50:11,6611,6,0.682,,
20/03/2015,Rum,Rum,r12,Combined,Ibis,0,2,1,1830,202442,1:54:42,6882,7,0.664,,
20/03/2015,Rum,Rum,r12,Combined,Tortimony,0,2,1,1830,,<dnf>,,,,,
20/03/2015,Rum,Rum,r12,Combined,Rosschild,0,2,1,1830,,<dnf>,,,,,
20/03/2015,Rum,Rum,r12,Combined,Charlie,0,2,1,1830,,<dsq>,,,,,
20/03/2015,Rum,Rum,r12,Combined,Port Nic 1,0,2,1,1830,,<dnf>,,,,,
21/03/2015,Championship,Autumn,r1,1,Blink,1,2,1,1315,134214,0:27:14,1634,2,0.978,0.96,1.362
21/03/2015,Championship,Autumn,r1,1,Wedgetail,0,2,1,1315,134216,0:27:16,1636,1,0.95,0.945,1.209
21/03/2015,Championship,Autumn,r1,1,Revs,0,2,1,1315,134516,0:30:16,1816,3,0.888,0.9,
21/03/2015,Championship,Autumn,r1,1,Helter Skelter,0,2,1,1315,135241,0:37:41,2261,4,0.86,0.855,
21/03/2015,Championship,Autumn,r1,2,Testarossa,0,2,1,1320,133710,0:17:10,1030,1,0.761,0.772,
21/03/2015,Championship,Autumn,r1,2,Airship,0,2,1,1320,133808,0:18:08,1088,5,0.78,0.753,1.031
21/03/2015,Championship,Autumn,r1,2,Prime Mover,0,2,1,1320,133820,0:18:20,1100,4,0.764,0.762,0.964
21/03/2015,Championship,Autumn,r1,2,Stepping Stone,0,2,1,1320,133827,0:18:27,1107,3,0.753,0.755,
21/03/2015,Championship,Autumn,r1,2,After Midnight,0,2,1,1320,133837,0:18:37,1117,2,0.742,0.725,
21/03/2015,Championship,Autumn,r1,2,Incantare,0,2,1,1320,134049,0:20:49,1249,6,0.688,0.725,0.953
21/03/2015,Championship,Autumn,r1,3,Haumuri,0,2,1,1325,151716,1:52:16,6736,1,0.621,0.665,
21/03/2015,Championship,Autumn,r1,3,Marangi,0,2,1,1325,152000,1:55:00,6900,2,0.607,0.675,
21/03/2015,Championship,Autumn,r1,3,Port Nic 2,0,2,1,1325,152413,1:59:13,7153,4,0.68,,
21/03/2015,Championship,Autumn,r1,3,Marishka,0,2,1,1325,153115,2:06:15,7575,3,0.606,0.65,
21/03/2015,Championship,Autumn,r2,1,Wedgetail,0,2,1,1400,153808,1:38:08,5888,1,0.959,0.945,1.209
21/03/2015,Championship,Autumn,r2,1,Blink,0,2,1,1400,154244,1:42:44,6164,4,0.978,0.96,1.362
21/03/2015,Championship,Autumn,r2,1,Revs,0,2,1,1400,154832,1:48:32,6512,3,0.886,0.9,
21/03/2015,Championship,Autumn,r2,1,Helter Skelter,0,2,1,1400,155137,1:51:37,6697,2,0.853,0.855,
21/03/2015,Championship,Autumn,r2,2,Testarossa,0,2,1,1405,155703,1:52:03,6723,1,0.767,0.772,
21/03/2015,Championship,Autumn,r2,2,Airship,0,2,1,1405,160118,1:56:18,6978,5,0.776,0.753,
21/03/2015,Championship,Autumn,r2,2,Prime Mover,0,2,1,1405,160031,1:55:31,6931,4,0.764,0.762,0.964
21/03/2015,Championship,Autumn,r2,2,Stepping Stone,0,2,1,1405,160154,1:56:54,7014,3,0.753,0.755,
21/03/2015,Championship,Autumn,r2,2,After Midnight,0,2,1,1405,160717,2:02:17,7337,6,0.743,0.725,
21/03/2015,Championship,Autumn,r2,2,Incantare,0,2,1,1405,161308,2:08:08,7688,2,0.682,0.725,0.953
25/03/2015,Fleet,Twilight 2,r3,Combined,CU,0,2,1,1830,194934,1:19:34,4774,4,0.749,0.76,
25/03/2015,Fleet,Twilight 2,r3,Combined,After Midnight,0,2,1,1830,195056,1:20:56,4856,3,0.722,0.725,
25/03/2015,Fleet,Twilight 2,r3,Combined,Wiseguy,0,2,1,1830,195456,1:24:56,5096,2,0.679,0.725,
25/03/2015,Fleet,Twilight 2,r3,Combined,White Cavalier,0,2,1,1830,201009,1:40:09,6009,1,0.569,0.65,
27/03/2015,Rum,Rum,r13,Combined,After Midnight,0,2,1,1830,192305,0:53:05,3185,1,0.7,,
27/03/2015,Rum,Rum,r13,Combined,Blink,0,2,1,1830,190939,0:39:39,2379,2,0.938,,
27/03/2015,Rum,Rum,r13,Combined,Port Nic 2,0,2,1,1830,192518,0:55:18,3318,3,0.679,,
27/03/2015,Rum,Rum,r13,Combined,Port Nic 1,0,2,1,1830,192905,0:59:05,3545,4,0.672,,
27/03/2015,Rum,Rum,r13,Combined,Ibis,0,2,1,1830,193117,1:01:17,3677,5,0.658,,
27/03/2015,Rum,Rum,r13,Combined,Brix,0,2,1,1830,192924,0:59:24,3564,6,0.705,,
27/03/2015,Rum,Rum,r13,Combined,Montego Bay III,0,2,1,1830,192828,0:58:28,3508,7,0.721,,
27/03/2015,Rum,Rum,r13,Combined,Charlie,0,2,1,1830,194655,1:16:55,4615,8,0.602,,
27/03/2015,Rum,Rum,r13,Combined,Tortimony,0,2,1,1830,194923,1:19:23,4763,9,0.6,,
27/03/2015,Rum,Rum,r13,Combined,White Cavalier,0,2,1,1830,195246,1:22:46,4966,10,0.584,,
27/03/2015,Rum,Rum,r13,Combined,Rosschild,0,2,1,1830,201015,1:40:15,6015,11,0.632,,
27/03/2015,Rum,Rum,r13,Combined,Vandetta,0,2,1,1830,,<no entry>,,,,,
28/3/2015,Championship,Autumn,r3,1,Helter Skelter,0,2,1,1315,154926,2:34:26,9266,1,0.842,0.855,
28/3/2015,Championship,Autumn,r3,1,Revs,0,2,1,1315,160016,2:45:16,9916,2,0.887,0.9,
28/3/2015,Championship,Autumn,r3,1,Blink,0,2,1,1315,154746,2:32:46,9166,3,0.969,0.96,1.362
28/3/2015,Championship,Autumn,r3,1,Wedgetail,0,2,1,1315,155200,2:37:00,9420,4,0.954,0.945,1.209
28/3/2015,Championship,Autumn,r3,2,CU,0,2,1,1320,153715,2:17:15,8235,1,0.722,0.76,
28/3/2015,Championship,Autumn,r3,2,Incantare,0,2,1,1320,155456,2:34:56,9296,2,0.682,0.725,0.953
28/3/2015,Championship,Autumn,r3,2,Wiseguy,0,2,1,1320,155130,2:31:30,9090,3,0.699,0.725,
28/3/2015,Championship,Autumn,r3,2,After Midnight,0,2,1,1320,154641,2:26:41,8801,4,0.736,0.725,
28/3/2015,Championship,Autumn,r3,2,Testarossa,0,2,1,1320,153939,2:19:39,8379,5,0.774,0.772,
28/3/2015,Championship,Autumn,r3,2,Whistler III,0,2,1,1320,154842,2:28:42,8922,6,0.732,0.737,0.95
28/3/2015,Championship,Autumn,r3,2,Airship,0,2,1,1320,154442,2:24:42,8682,7,0.769,0.753,1.031
28/3/2015,Championship,Autumn,r3,2,Port Nic 2,0,2,1,1320,160827,2:48:27,10107,8,0.674,,
28/3/2015,Championship,Autumn,r3,2,Prime Mover,0,2,1,1320,155114,2:31:14,9074,9,0.763,0.762,0.964
28/3/2015,Championship,Autumn,r3,2,Stepping Stone,0,2,1,1320,155315,2:33:15,9195,10,0.754,0.755,
28/3/2015,Championship,Autumn,r3,3,Haumuri,0,2,1,1325,151941,1:54:41,6881,1,0.622,0.665,
28/3/2015,Championship,Autumn,r3,3,Revenue Cutter,0,2,1,1325,152256,1:57:56,7076,2,0.637,,
28/3/2015,Championship,Autumn,r3,3,Illusions,0,2,1,1325,151916,1:54:16,6856,3,0.663,0.675,0.918
28/3/2015,Championship,Autumn,r3,3,Marishka,0,2,1,1325,153201,2:07:01,7621,4,0.6,0.65,
28/3/2015,Championship,Autumn,r3,3,Titus Canby,0,2,1,1325,152138,1:56:38,6998,5,0.702,0.69,
