Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Elapsed time,ETsecs,corrSecs,refTime,RankAppld,Rank,rankDiff,PHRF,rankPHRF,IRC,rankIRC,TCFapplied,TCFactual,TCFdiff,TCFst,pctMvmt,TCFclmp,newTCF
21 Feb,PNR,PNR,r5,A,Blink,0,2,1,0:47:42,2862.0,2827.0,2756.0,4.0,4.0,-,0.96,2.0,1.3619999999999999,1.0,0.98,0.988,-0.008,0.963,-2.53,0.963,0.988
21 Feb,PNR,PNR,r5,A,Satellite Spy,0,2,1,0:52:00,3120.0,2832.0,2756.0,5.0,5.0,-,0.885,3.0,,,0.9,0.908,-0.008,0.884,-2.64,0.884,0.908
21 Feb,PNR,PNR,r5,B,Brix,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r5,B,Wiseguy,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r5,B,Stepping Stone,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r5,B,CU,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r5,B,White Cavalier,0,2,1,0:52:03,3123.0,1767.0,1889.0,2.0,1.0,No,0.65,12.0,,,0.5660000000000001,0.566,0.0,0.605,6.89,0.583,0.573
21 Feb,PNR,PNR,r5,B,Haumuri,0,2,1,0:47:59,2879.0,1784.0,1889.0,8.0,2.0,No,0.662,4.0,,,0.609,0.62,-0.011,0.656,5.81,0.639,0.625
21 Feb,PNR,PNR,r5,B,Tracer,0,2,1,0:55:34,3334.0,1830.0,1889.0,3.0,3.0,-,0.595,10.0,,,0.542,0.549,-0.007,0.567,3.28,0.565,0.554
21 Feb,PNR,PNR,r5,B,Whistler III,0,2,1,0:42:18,2538.0,1865.0,1889.0,4.0,4.0,-,0.737,2.0,0.95,3.0,0.718,0.735,-0.017,0.744,1.22,0.744,0.738
21 Feb,PNR,PNR,r5,B,Gucci,0,2,1,0:40:56,2456.0,1878.0,1889.0,5.0,5.0,-,0.745,1.0,0.963,2.0,0.747,0.765,-0.018,0.769,0.52,0.769,0.767
21 Feb,PNR,PNR,r5,B,Flying Machine,0,2,1,0:41:11,2471.0,1882.0,1889.0,6.0,6.0,-,0.762,3.0,0.941,1.0,0.748,0.762,-0.014,0.765,0.39,0.765,0.765
21 Feb,PNR,PNR,r5,B,Illusions,0,2,1,0:48:23,2903.0,1889.0,1889.0,7.0,7.0,-,0.675,8.0,0.9179999999999999,5.0,0.642,0.651,-0.009,0.651,0.0,0.651,0.65
21 Feb,PNR,PNR,r5,B,Incantare,0,2,1,0:46:56,2816.0,1912.0,1889.0,9.0,8.0,No,0.725,13.0,,,0.6709999999999999,0.679,-0.008,0.671,-1.18,0.671,0.676
21 Feb,PNR,PNR,r5,B,Testarossa,0,2,1,0:41:29,2489.0,1919.0,1889.0,8.0,9.0,No,0.772,6.0,,,0.755,0.771,-0.016,0.759,-1.56,0.759,0.769
21 Feb,PNR,PNR,r5,B,Titus Canby,0,2,1,0:47:00,2820.0,1937.0,1889.0,11.0,10.0,No,0.69,7.0,,,0.6809999999999999,0.687,-0.006,0.67,-2.47,0.67,0.68
21 Feb,PNR,PNR,r5,B,Prime Mover,0,2,1,0:43:00,2580.0,1950.0,1889.0,10.0,11.0,No,0.762,9.0,0.9640000000000001,4.0,0.74,0.756,-0.016,0.732,-3.17,0.733,0.749
21 Feb,PNR,PNR,r5,B,Airship,0,2,1,0:42:22,2542.0,1962.0,1889.0,12.0,12.0,-,0.753,5.0,,,0.759,0.772,-0.013,0.743,-3.76,0.749,0.763
21 Feb,PNR,PNR,r5,B,After Midnight,0,2,1,0:46:06,2766.0,2005.0,1889.0,13.0,13.0,-,0.725,11.0,,,0.716,0.725,-0.009,0.683,-5.79,0.703,0.716
21 Feb,PNR,PNR,r5,B,Synfinity,0,2,1,0:51:00,3060.0,2108.0,1889.0,14.0,14.0,-,0.72,14.0,,,0.69,0.689,0.001,0.617,-10.45,0.668,0.68
22 Feb,PNR,PNR,r6,A,Crusader,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r6,A,Jive Talkin,0,2,1,1:08:43,4123.0,3467.0,3657.0,1.0,1.0,-,0.857,1.0,,,0.828,0.841,-0.013,0.887,5.47,0.866,0.846
22 Feb,PNR,PNR,r6,A,Revs,0,2,1,1:06:35,3995.0,3555.0,3657.0,2.0,2.0,-,0.9,3.0,5.0,4.0,0.883,0.89,-0.007,0.916,2.92,0.916,0.898
22 Feb,PNR,PNR,r6,A,Black Diamond,0,2,1,1:14:20,4460.0,3559.0,3657.0,3.0,3.0,-,0.807,4.0,1.006,1.0,0.792,0.798,-0.006,0.82,2.76,0.82,0.803
22 Feb,PNR,PNR,r6,A,Satellite Spy,0,2,1,1:06:47,4007.0,3638.0,3657.0,4.0,4.0,-,0.885,2.0,,,0.894,0.908,-0.014,0.913,0.55,0.913,0.911
22 Feb,PNR,PNR,r6,A,Helter Skelter,0,2,1,1:12:45,4365.0,3657.0,3657.0,5.0,5.0,-,0.855,7.0,,,0.8370000000000001,0.838,-0.001,0.838,0.0,0.838,0.836
22 Feb,PNR,PNR,r6,A,Wedgetail,0,2,1,1:04:09,3849.0,3695.0,3657.0,6.0,6.0,-,0.945,5.0,1.209,2.0,0.9520000000000001,0.96,-0.008,0.95,-1.04,0.95,0.958
22 Feb,PNR,PNR,r6,A,Blink,0,2,1,1:04:19,3859.0,3812.0,3657.0,7.0,7.0,-,0.96,6.0,1.3619999999999999,3.0,0.972,0.988,-0.016,0.948,-4.05,0.958,0.98
22 Feb,PNR,PNR,r6,A,Magic Trick,0,2,1,1:12:33,4353.0,3817.0,3657.0,8.0,8.0,-,0.875,8.0,,,0.871,0.877,-0.006,0.84,-4.22,0.851,0.868
22 Feb,PNR,PNR,r6,A,The Guarantee,0,2,1,1:21:43,4903.0,4138.0,3657.0,9.0,9.0,-,0.84,9.0,,,0.8370000000000001,0.844,-0.007,0.746,-11.61,0.819,0.837
22 Feb,PNR,PNR,r6,A,St Laurence,0,2,1,1:26:27,5187.0,5404.0,3657.0,10.0,10.0,-,,,,,1.044,1.042,0.002,0.705,-32.34,1.011,1.036
22 Feb,PNR,PNR,r6,B,Tracer,0,2,1,<dnf>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r6,B,CU,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r6,B,Incantare,0,2,1,0:57:20,3440.0,2325.0,2508.0,1.0,1.0,-,0.725,3.0,,,0.664,0.676,-0.012,0.729,7.84,0.696,0.683
22 Feb,PNR,PNR,r6,B,Airship,0,2,1,0:50:54,3054.0,2330.0,2508.0,2.0,2.0,-,0.753,1.0,,,0.7490000000000001,0.763,-0.014,0.821,7.6,0.786,0.768
22 Feb,PNR,PNR,r6,B,Brix,0,2,1,0:58:27,3507.0,2353.0,2508.0,3.0,3.0,-,0.725,6.0,,,0.66,0.671,-0.011,0.715,6.56,0.691,0.676
22 Feb,PNR,PNR,r6,B,White Cavalier,0,2,1,1:09:27,4167.0,2387.0,2508.0,4.0,4.0,-,0.65,13.0,,,0.568,0.573,-0.005,0.602,5.06,0.59,0.58
22 Feb,PNR,PNR,r6,B,Synfinity,0,2,1,1:00:34,3634.0,2471.0,2508.0,8.0,5.0,No,0.72,9.0,,,0.682,0.68,0.002,0.69,1.47,0.69,0.681
22 Feb,PNR,PNR,r6,B,After Midnight,0,2,1,0:57:45,3465.0,2480.0,2508.0,7.0,6.0,No,0.725,4.0,,,0.7070000000000001,0.716,-0.009,0.724,1.12,0.724,0.717
22 Feb,PNR,PNR,r6,B,Flying Machine,0,2,1,0:54:28,3268.0,2500.0,2508.0,5.0,7.0,No,0.762,2.0,0.941,1.0,0.742,0.765,-0.023,0.767,0.26,0.767,0.766
22 Feb,PNR,PNR,r6,B,Stepping Stone,0,2,1,0:55:32,3332.0,2508.0,2508.0,6.0,8.0,No,0.755,5.0,,,0.7340000000000001,0.753,-0.019,0.753,0.0,0.753,0.753
22 Feb,PNR,PNR,r6,B,Illusions,0,2,1,1:05:17,3917.0,2546.0,2508.0,9.0,9.0,-,0.675,11.0,0.9179999999999999,5.0,0.636,0.65,-0.014,0.64,-1.54,0.64,0.647
22 Feb,PNR,PNR,r6,B,Wiseguy,0,2,1,1:00:21,3621.0,2552.0,2508.0,10.0,10.0,-,0.725,10.0,,,0.6920000000000001,0.705,-0.013,0.693,-1.7,0.693,0.702
22 Feb,PNR,PNR,r6,B,Testarossa,0,2,1,0:56:23,3383.0,2601.0,2508.0,11.0,11.0,-,0.772,8.0,,,0.748,0.769,-0.021,0.742,-3.51,0.746,0.763
22 Feb,PNR,PNR,r6,B,Gucci,0,2,1,0:57:34,3454.0,2649.0,2508.0,12.0,12.0,-,0.745,7.0,0.963,2.0,0.74,0.767,-0.027,0.726,-5.35,0.744,0.759
22 Feb,PNR,PNR,r6,B,Titus Canby,0,2,1,1:05:13,3913.0,2660.0,2508.0,14.0,13.0,No,0.69,12.0,,,0.6729999999999999,0.68,-0.007,0.641,-5.74,0.66,0.674
22 Feb,PNR,PNR,r6,B,Prime Mover,0,2,1,1:00:02,3602.0,2697.0,2508.0,15.0,14.0,No,0.762,15.0,0.9640000000000001,3.0,0.732,0.749,-0.017,0.697,-6.94,0.727,0.742
22 Feb,PNR,PNR,r6,B,Whistler III,0,2,1,1:01:17,3677.0,2713.0,2508.0,13.0,15.0,No,0.737,14.0,0.95,4.0,0.711,0.738,-0.027,0.682,-7.59,0.716,0.732
22 Feb,PNR,PNR,r6,B,Haumuri,0,2,1,1:16:08,4568.0,2855.0,2508.0,16.0,16.0,-,0.662,16.0,,,0.61,0.625,-0.015,0.549,-12.16,0.606,0.619
22 Feb,PNR,PNR,r7,A,Crusader,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r7,A,Helter Skelter,0,2,1,0:56:44,3404.0,2845.0,3011.0,1.0,1.0,-,0.855,2.0,,,0.835,0.836,-0.001,0.885,5.86,0.861,0.844
22 Feb,PNR,PNR,r7,A,Black Diamond,0,2,1,0:59:38,3578.0,2873.0,3011.0,2.0,2.0,-,0.807,1.0,1.006,1.0,0.7979999999999999,0.803,-0.005,0.842,4.86,0.827,0.81
22 Feb,PNR,PNR,r7,A,The Guarantee,0,2,1,0:58:12,3492.0,2922.0,3011.0,3.0,3.0,-,0.84,3.0,5.0,4.0,0.831,0.837,-0.006,0.862,2.99,0.862,0.843
22 Feb,PNR,PNR,r7,A,Revs,0,2,1,0:55:45,3345.0,3003.0,3011.0,5.0,4.0,No,0.9,6.0,,,0.892,0.898,-0.006,0.9,0.22,0.9,0.9
22 Feb,PNR,PNR,r7,A,Jive Talkin,0,2,1,0:59:20,3560.0,3011.0,3011.0,4.0,5.0,No,0.857,7.0,,,0.8340000000000001,0.846,-0.012,0.846,0.0,0.846,0.846
22 Feb,PNR,PNR,r7,A,Wedgetail,0,2,1,0:52:43,3163.0,3030.0,3011.0,7.0,6.0,No,0.945,4.0,1.209,2.0,0.953,0.958,-0.005,0.952,-0.63,0.952,0.956
22 Feb,PNR,PNR,r7,A,Magic Trick,0,2,1,0:58:12,3492.0,3031.0,3011.0,6.0,7.0,No,0.875,8.0,,,0.862,0.868,-0.006,0.862,-0.69,0.862,0.864
22 Feb,PNR,PNR,r7,A,Satellite Spy,0,2,1,0:56:36,3396.0,3093.0,3011.0,8.0,8.0,-,0.885,5.0,,,0.899,0.911,-0.012,0.887,-2.63,0.887,0.904
22 Feb,PNR,PNR,r7,A,Blink,0,2,1,0:55:09,3309.0,3242.0,3011.0,9.0,9.0,-,0.96,9.0,1.3619999999999999,3.0,0.963,0.98,-0.017,0.91,-7.14,0.951,0.969
22 Feb,PNR,PNR,r7,A,St Laurence,0,2,1,1:00:20,3620.0,3750.0,3011.0,10.0,10.0,-,,,,,1.036,1.036,0.0,0.832,-19.69,1.005,1.027
22 Feb,PNR,PNR,r7,B,CU,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r7,B,Brix,0,2,1,0:45:36,2736.0,1849.0,2009.0,1.0,1.0,-,0.725,2.0,,,0.664,0.676,-0.012,0.734,8.58,0.696,0.682
22 Feb,PNR,PNR,r7,B,Airship,0,2,1,0:41:20,2480.0,1904.0,2009.0,3.0,2.0,No,0.753,1.0,,,0.753,0.768,-0.015,0.81,5.47,0.791,0.773
22 Feb,PNR,PNR,r7,B,Tracer,0,2,1,0:57:35,3455.0,1914.0,2009.0,2.0,3.0,No,0.595,9.0,,,0.539,0.554,-0.015,0.581,4.87,0.571,0.559
22 Feb,PNR,PNR,r7,B,Titus Canby,0,2,1,0:48:05,2885.0,1944.0,2009.0,5.0,4.0,No,0.69,4.0,,,0.6659999999999999,0.674,-0.008,0.697,3.41,0.694,0.679
22 Feb,PNR,PNR,r7,B,Testarossa,0,2,1,0:42:54,2574.0,1963.0,2009.0,4.0,5.0,No,0.772,3.0,,,0.742,0.763,-0.021,0.781,2.36,0.781,0.766
22 Feb,PNR,PNR,r7,B,White Cavalier,0,2,1,0:56:47,3407.0,1976.0,2009.0,8.0,6.0,No,0.65,16.0,,,0.575,0.58,-0.005,0.59,1.72,0.59,0.585
22 Feb,PNR,PNR,r7,B,Synfinity,0,2,1,0:48:50,2930.0,1995.0,2009.0,11.0,7.0,No,0.72,10.0,,,0.675,0.681,-0.006,0.686,0.73,0.686,0.682
22 Feb,PNR,PNR,r7,B,Flying Machine,0,2,1,0:43:39,2619.0,2006.0,2009.0,6.0,8.0,No,0.762,5.0,0.941,1.0,0.742,0.766,-0.024,0.767,0.13,0.767,0.766
22 Feb,PNR,PNR,r7,B,After Midnight,0,2,1,0:46:43,2803.0,2009.0,2009.0,10.0,9.0,No,0.725,6.0,,,0.7040000000000001,0.717,-0.013,0.717,0.0,0.717,0.715
22 Feb,PNR,PNR,r7,B,Whistler III,0,2,1,0:46:02,2762.0,2021.0,2009.0,7.0,10.0,No,0.737,7.0,0.95,2.0,0.7040000000000001,0.732,-0.028,0.728,-0.55,0.728,0.731
22 Feb,PNR,PNR,r7,B,Illusions,0,2,1,0:52:06,3126.0,2022.0,2009.0,9.0,11.0,No,0.675,11.0,0.9179999999999999,5.0,0.631,0.647,-0.016,0.643,-0.62,0.643,0.646
22 Feb,PNR,PNR,r7,B,Incantare,0,2,1,0:49:30,2970.0,2028.0,2009.0,12.0,12.0,-,0.725,13.0,,,0.669,0.683,-0.014,0.677,-0.88,0.677,0.683
22 Feb,PNR,PNR,r7,B,Gucci,0,2,1,0:45:43,2743.0,2081.0,2009.0,13.0,13.0,-,0.745,8.0,0.963,3.0,0.731,0.759,-0.028,0.733,-3.43,0.736,0.752
22 Feb,PNR,PNR,r7,B,Prime Mover,0,2,1,0:47:36,2856.0,2119.0,2009.0,15.0,14.0,No,0.762,14.0,0.9640000000000001,4.0,0.725,0.742,-0.017,0.703,-5.26,0.72,0.734
22 Feb,PNR,PNR,r7,B,Stepping Stone,0,2,1,0:47:03,2823.0,2125.0,2009.0,14.0,15.0,No,0.755,12.0,,,0.731,0.753,-0.022,0.712,-5.44,0.73,0.745
22 Feb,PNR,PNR,r7,B,Wiseguy,0,2,1,0:50:35,3035.0,2130.0,2009.0,16.0,16.0,-,0.725,15.0,,,0.685,0.702,-0.017,0.662,-5.7,0.681,0.696
22 Feb,PNR,PNR,r7,B,Haumuri,0,2,1,0:58:13,3493.0,2162.0,2009.0,17.0,17.0,-,0.662,17.0,,,0.604,0.619,-0.015,0.575,-7.11,0.6,0.614
22 Feb,PNR,PNR,r8,A,Crusader,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r8,A,Black Diamond,0,2,1,0:48:19,2899.0,2348.0,2415.0,1.0,1.0,-,0.807,1.0,1.006,1.0,0.8059999999999999,0.81,-0.004,0.833,2.84,0.833,0.818
22 Feb,PNR,PNR,r8,A,Jive Talkin,0,2,1,0:47:08,2828.0,2392.0,2415.0,2.0,2.0,-,0.857,6.0,,,0.8340000000000001,0.846,-0.012,0.854,0.95,0.854,0.85
22 Feb,PNR,PNR,r8,A,Satellite Spy,0,2,1,0:44:19,2659.0,2403.0,2415.0,3.0,3.0,-,0.885,2.0,,,0.892,0.904,-0.012,0.909,0.55,0.909,0.904
22 Feb,PNR,PNR,r8,A,Helter Skelter,0,2,1,0:47:40,2860.0,2413.0,2415.0,7.0,4.0,No,0.855,8.0,,,0.8420000000000001,0.844,-0.002,0.845,0.12,0.845,0.846
22 Feb,PNR,PNR,r8,A,Wedgetail,0,2,1,0:42:07,2527.0,2415.0,2415.0,6.0,5.0,No,0.945,3.0,5.0,3.0,0.95,0.956,-0.006,0.956,0.0,0.956,0.954
22 Feb,PNR,PNR,r8,A,Revs,0,2,1,0:44:47,2687.0,2418.0,2415.0,5.0,6.0,No,0.9,5.0,,,0.893,0.9,-0.007,0.899,-0.11,0.899,0.901
22 Feb,PNR,PNR,r8,A,Blink,0,2,1,0:41:51,2511.0,2433.0,2415.0,4.0,7.0,No,0.96,4.0,1.3619999999999999,2.0,0.9540000000000001,0.969,-0.015,0.962,-0.72,0.962,0.967
22 Feb,PNR,PNR,r8,A,The Guarantee,0,2,1,0:48:26,2906.0,2449.0,2415.0,8.0,8.0,-,0.84,7.0,,,0.836,0.843,-0.007,0.831,-1.42,0.831,0.838
22 Feb,PNR,PNR,r8,A,Magic Trick,0,2,1,0:47:19,2839.0,2452.0,2415.0,9.0,9.0,-,0.875,9.0,,,0.857,0.864,-0.007,0.851,-1.5,0.851,0.859
22 Feb,PNR,PNR,r8,A,St Laurence,0,2,1,0:51:06,3066.0,3148.0,2415.0,10.0,10.0,-,,,,,1.028,1.027,0.001,0.788,-23.27,0.996,1.016
22 Feb,PNR,PNR,r8,B,CU,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
22 Feb,PNR,PNR,r8,B,Airship,0,2,1,0:33:42,2022.0,1563.0,1625.0,3.0,1.0,No,0.753,1.0,,,0.76,0.773,-0.013,0.804,4.01,0.796,0.782
22 Feb,PNR,PNR,r8,B,Incantare,0,2,1,0:38:34,2314.0,1580.0,1625.0,2.0,2.0,-,0.725,8.0,,,0.664,0.683,-0.019,0.702,2.78,0.702,0.688
22 Feb,PNR,PNR,r8,B,After Midnight,0,2,1,0:36:54,2214.0,1583.0,1625.0,4.0,3.0,No,0.725,3.0,,,0.696,0.715,-0.019,0.734,2.66,0.734,0.721
22 Feb,PNR,PNR,r8,B,Illusions,0,2,1,0:41:07,2467.0,1593.0,1625.0,5.0,4.0,No,0.675,6.0,0.9179999999999999,5.0,0.626,0.646,-0.02,0.659,2.01,0.659,0.648
22 Feb,PNR,PNR,r8,B,Gucci,0,2,1,0:35:20,2120.0,1594.0,1625.0,1.0,5.0,No,0.745,2.0,0.963,1.0,0.7240000000000001,0.752,-0.028,0.767,1.99,0.767,0.755
22 Feb,PNR,PNR,r8,B,Titus Canby,0,2,1,0:39:19,2359.0,1601.0,1625.0,6.0,6.0,-,0.69,4.0,,,0.664,0.679,-0.015,0.689,1.47,0.689,0.682
22 Feb,PNR,PNR,r8,B,White Cavalier,0,2,1,0:45:54,2754.0,1611.0,1625.0,8.0,7.0,No,0.65,17.0,,,0.5720000000000001,0.585,-0.013,0.59,0.85,0.59,0.588
22 Feb,PNR,PNR,r8,B,Tracer,0,2,1,0:48:14,2894.0,1617.0,1625.0,7.0,8.0,No,0.595,12.0,,,0.5429999999999999,0.559,-0.016,0.562,0.54,0.562,0.56
22 Feb,PNR,PNR,r8,B,Brix,0,2,1,0:39:44,2384.0,1625.0,1625.0,10.0,9.5,No,0.725,14.0,,,0.669,0.682,-0.013,0.682,0.0,0.682,0.682
22 Feb,PNR,PNR,r8,B,Haumuri,0,2,1,0:44:07,2647.0,1625.0,1625.0,9.0,9.5,No,0.662,15.0,,,0.599,0.614,-0.015,0.614,0.0,0.614,0.613
22 Feb,PNR,PNR,r8,B,Synfinity,0,2,1,0:39:58,2398.0,1635.0,1625.0,14.0,11.0,No,0.72,13.0,,,0.669,0.682,-0.013,0.678,-0.59,0.678,0.681
22 Feb,PNR,PNR,r8,B,Stepping Stone,0,2,1,0:36:50,2210.0,1646.0,1625.0,12.0,12.5,No,0.755,7.0,,,0.7240000000000001,0.745,-0.021,0.735,-1.34,0.735,0.741
22 Feb,PNR,PNR,r8,B,Wiseguy,0,2,1,0:39:26,2366.0,1646.0,1625.0,13.0,12.5,No,0.725,11.0,,,0.677,0.696,-0.019,0.687,-1.29,0.687,0.692
22 Feb,PNR,PNR,r8,B,Whistler III,0,2,1,0:38:00,2280.0,1666.0,1625.0,11.0,14.0,No,0.737,9.0,0.95,3.0,0.701,0.731,-0.03,0.713,-2.46,0.713,0.725
22 Feb,PNR,PNR,r8,B,Flying Machine,0,2,1,0:36:17,2177.0,1667.0,1625.0,15.0,15.0,-,0.762,5.0,0.941,2.0,0.737,0.766,-0.029,0.747,-2.48,0.747,0.761
22 Feb,PNR,PNR,r8,B,Testarossa,0,2,1,0:36:40,2200.0,1685.0,1625.0,16.0,16.0,-,0.772,10.0,,,0.741,0.766,-0.025,0.739,-3.52,0.743,0.759
22 Feb,PNR,PNR,r8,B,Prime Mover,0,2,1,0:38:20,2300.0,1688.0,1625.0,17.0,17.0,-,0.762,16.0,0.9640000000000001,4.0,0.718,0.734,-0.016,0.707,-3.68,0.712,0.726
