Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Elapsed time,ETsecs,corrSecs,refTime,RankAppld,Rank,rankDiff,PHRF,rankPHRF,IRC,rankIRC,TCFapplied,TCFactual,TCFdiff,TCFst,pctMvmt,TCFclmp,newTCF
28 Feb,Championship,Island Bay,r2,2,Montego Bay III,0,2,1,2:50:21,10221.0,7655.0,7472.0,7.0,7.0,-,0.745,6.0,,,0.7490000000000001,0.749,0.0,0.731,-2.4,0.731,0.746
28 Feb,Championship,Island Bay,r2,2,Airship,0,2,1,2:46:50,10010.0,7857.0,7472.0,8.0,8.0,-,0.753,5.0,1.031,2.0,0.785,0.785,0.0,0.747,-4.84,0.761,0.779
28 Feb,Championship,Island Bay,r2,3,Haumuri,0,2,1,2:49:35,10175.0,6277.0,6957.0,1.0,1.0,-,0.665,1.0,,,0.617,0.617,0.0,0.684,10.86,0.636,0.621
28 Feb,Championship,Island Bay,r2,3,White Cavalier,0,2,1,3:28:39,12519.0,6872.0,6957.0,2.0,2.0,-,0.65,4.0,,,0.551,0.549,0.002,0.556,1.28,0.556,0.551
28 Feb,Championship,Island Bay,r2,3,Blurred Image,0,2,1,2:50:31,10231.0,6957.0,6957.0,3.0,3.5,No,,,,,0.68,0.68,0.0,0.68,0.0,0.68,0.681
28 Feb,Championship,Island Bay,r2,3,Marangi,0,2,1,3:11:40,11500.0,6957.0,6957.0,4.0,3.5,No,,,,,0.605,0.605,0.0,0.605,0.0,0.605,0.607
28 Feb,Championship,Island Bay,r2,3,Charlie,0,2,1,3:20:35,12035.0,7004.0,6957.0,5.0,5.0,-,,,,,0.583,0.582,0.001,0.578,-0.69,0.578,0.581
28 Feb,Championship,Island Bay,r2,3,Marishka,0,2,1,3:15:33,11733.0,7145.0,6957.0,6.0,6.0,-,0.65,2.0,,,0.609,0.609,0.0,0.593,-2.63,0.593,0.606
28 Feb,Championship,Island Bay,r2,3,Tortimony,0,2,1,3:20:47,12047.0,7529.0,6957.0,7.0,7.0,-,,,,,0.625,0.625,0.0,0.578,-7.52,0.606,0.619
28 Feb,Championship,Island Bay,r2,3,Titus Canby,0,2,1,3:06:17,11177.0,7890.0,6957.0,8.0,8.0,-,0.69,3.0,,,0.706,0.706,0.0,0.623,-11.76,0.685,0.702
28 Feb,Championship,Island Bay,r2,Open,Revs,0,2,1,2:13:43,8023.0,7124.0,7173.0,1.0,1.0,-,0.9,2.0,,,0.888,0.888,0.0,0.894,0.68,0.894,0.891
28 Feb,Championship,Island Bay,r2,Open,Wedgetail,0,2,1,2:06:55,7615.0,7173.0,7173.0,2.0,2.0,-,0.945,1.0,1.209,1.0,0.9420000000000001,0.942,0.0,0.942,0.0,0.942,0.941
28 Feb,Championship,Island Bay,r2,Open,Helter Skelter,0,2,1,2:24:59,8699.0,7455.0,7173.0,3.0,3.0,-,0.855,3.0,,,0.857,0.857,0.0,0.825,-3.73,0.831,0.853
28 Feb,Championship,Island Bay,r2,Open,St Laurence,0,2,1,2:53:29,10409.0,10450.0,7173.0,4.0,4.0,-,,,,,1.004,1.004,0.0,0.689,-31.37,0.974,0.991
28 Feb,Fleet,Island Bay,r2,Combined,La Quintessence,0,2,1,<dnf>,,,,22.0,0.0,,,,,,0.6970000000000001,,,,,,
28 Feb,Fleet,Island Bay,r2,Combined,Haumuri,0,2,1,2:49:35,10175.0,6552.0,7264.0,1.0,1.0,-,0.665,1.0,,,0.644,0.644,0.0,0.714,10.87,0.663,0.648
28 Feb,Fleet,Island Bay,r2,Combined,White Cavalier,0,2,1,3:28:39,12519.0,6935.0,7264.0,15.0,2.0,No,0.65,14.0,,,0.5539999999999999,0.554,-0.0,0.58,4.69,0.571,0.558
28 Feb,Fleet,Island Bay,r2,Combined,Marangi,0,2,1,3:11:40,11500.0,7026.0,7264.0,2.0,3.0,No,,,,,0.611,0.611,0.0,0.632,3.44,0.629,0.618
28 Feb,Fleet,Island Bay,r2,Combined,Marishka,0,2,1,3:15:33,11733.0,7074.0,7264.0,3.0,4.0,No,0.65,11.0,,,0.603,0.603,0.0,0.619,2.65,0.619,0.608
28 Feb,Fleet,Island Bay,r2,Combined,Blurred Image,0,2,1,2:50:31,10231.0,7090.0,7264.0,4.0,5.0,No,,,,,0.693,0.693,0.0,0.71,2.45,0.71,0.698
28 Feb,Fleet,Island Bay,r2,Combined,Charlie,0,2,1,3:20:35,12035.0,7100.0,7264.0,5.0,6.0,No,,,,,0.59,0.59,0.0,0.604,2.37,0.604,0.595
28 Feb,Fleet,Island Bay,r2,Combined,Revs,0,2,1,2:13:43,8023.0,7148.0,7264.0,6.0,7.0,No,0.9,4.0,,,0.8909999999999999,0.891,-0.0,0.905,1.57,0.905,0.895
28 Feb,Fleet,Island Bay,r2,Combined,Floating Free,0,2,1,2:47:53,10073.0,7161.0,7264.0,7.0,8.0,No,,,,,0.711,0.711,0.0,0.721,1.41,0.721,0.713
28 Feb,Fleet,Island Bay,r2,Combined,Testarossa,0,2,1,2:31:13,9073.0,7231.0,7264.0,8.0,9.0,No,0.772,2.0,,,0.797,0.797,0.0,0.801,0.5,0.801,0.799
28 Feb,Fleet,Island Bay,r2,Combined,Wedgetail,0,2,1,2:06:55,7615.0,7264.0,7264.0,10.0,10.0,-,0.945,3.0,1.209,1.0,0.955,0.954,0.001,0.954,0.0,0.954,0.954
28 Feb,Fleet,Island Bay,r2,Combined,Montego Bay III,0,2,1,2:50:21,10221.0,7267.0,7264.0,9.0,11.0,No,0.745,10.0,,,0.711,0.711,0.0,0.711,0.0,0.711,0.713
28 Feb,Fleet,Island Bay,r2,Combined,Helter Skelter,0,2,1,2:24:59,8699.0,7315.0,7264.0,11.0,12.0,No,0.855,6.0,,,0.841,0.841,0.0,0.835,-0.71,0.835,0.839
28 Feb,Fleet,Island Bay,r2,Combined,After Midnight,0,2,1,2:51:07,10267.0,7340.0,7264.0,12.0,13.0,No,0.725,7.0,,,0.715,0.715,0.0,0.708,-0.98,0.708,0.714
28 Feb,Fleet,Island Bay,r2,Combined,Brix,0,2,1,2:56:59,10619.0,7348.0,7264.0,13.0,14.5,No,0.725,12.0,,,0.6920000000000001,0.692,0.0,0.684,-1.16,0.684,0.69
28 Feb,Fleet,Island Bay,r2,Combined,Tortimony,0,2,1,3:20:47,12047.0,7348.0,7264.0,14.0,14.5,No,,,,,0.61,0.61,0.0,0.603,-1.15,0.603,0.608
28 Feb,Fleet,Island Bay,r2,Combined,Gucci,0,2,1,2:44:58,9898.0,7364.0,7264.0,16.0,16.0,-,0.745,5.0,0.963,2.0,0.7440000000000001,0.744,0.0,0.734,-1.34,0.734,0.742
28 Feb,Fleet,Island Bay,r2,Combined,Eat My Shorts,0,2,1,2:47:53,10073.0,7383.0,7264.0,17.0,17.0,-,0.74,8.0,,,0.732,0.733,-0.001,0.721,-1.64,0.721,0.728
28 Feb,Fleet,Island Bay,r2,Combined,Airship,0,2,1,2:46:50,10010.0,7487.0,7264.0,18.0,18.0,-,0.753,9.0,1.031,3.0,0.748,0.748,0.0,0.726,-2.94,0.726,0.743
28 Feb,Fleet,Island Bay,r2,Combined,Titus Canby,0,2,1,3:06:17,11177.0,7510.0,7264.0,19.0,19.0,-,0.69,13.0,,,0.672,0.672,0.0,0.65,-3.27,0.652,0.664
28 Feb,Fleet,Island Bay,r2,Combined,St Laurence,0,2,1,2:53:29,10409.0,10783.0,7264.0,20.0,20.0,-,,,,,1.036,1.036,0.0,0.698,-32.63,1.005,1.027
4 Mar,Fleet,Twilight 2,r1,Combined,White Cavalier,0,2,1,1:01:57,3717.0,2074.0,2226.0,1.0,1.0,-,0.65,3.0,,,0.5539999999999999,0.558,-0.004,0.599,7.35,0.575,0.564
4 Mar,Fleet,Twilight 2,r1,Combined,After Midnight,0,2,1,0:51:58,3118.0,2226.0,2226.0,2.0,2.0,-,0.725,1.0,,,0.7170000000000001,0.714,0.003,0.714,0.0,0.714,0.716
4 Mar,Fleet,Twilight 2,r1,Combined,Whistler III,0,2,1,0:52:24,3144.0,2301.0,2226.0,3.0,3.0,-,0.737,2.0,0.95,1.0,0.732,0.732,0.0,0.708,-3.28,0.71,0.727
4 Mar,Fleet,Twilight 2,r1,Combined,Wiseguy,0,2,1,0:56:07,3367.0,2313.0,2226.0,4.0,4.0,-,0.725,4.0,,,0.693,0.687,0.006,0.661,-3.78,0.666,0.679
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Illusions,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Crusader,0,2,1,1:00:06:43,86803.0,85934.0,98310.0,1.0,1.0,-,1.022,1.0,1.371,1.0,0.99,0.99,0.0,1.133,14.44,1.02,0.999
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Blink,0,2,1,1:01:02:16,90136.0,89234.0,98310.0,2.0,2.0,-,1.022,3.0,1.3619999999999999,2.0,0.99,0.99,0.0,1.091,10.2,1.02,0.999
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Satellite Spy,0,2,1,1:04:23:08,102188.0,90436.0,98310.0,3.0,3.0,-,0.892,2.0,,,0.885,0.885,0.0,0.962,8.7,0.912,0.893
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Jive Talkin,0,2,1,1:07:45:14,114314.0,98310.0,98310.0,4.0,4.0,-,0.87,4.0,,,0.86,0.86,0.0,0.86,0.0,0.86,0.86
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Revs,0,2,1,1:09:00:56,118856.0,105187.0,98310.0,5.0,5.0,-,0.895,5.0,,,0.885,0.885,0.0,0.827,-6.55,0.858,0.877
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Montego Bay III,0,2,1,1:16:10:14,144614.0,108171.0,98310.0,6.0,6.0,-,0.7609999999999999,6.0,,,0.748,0.748,0.0,0.68,-9.09,0.726,0.741
6 Mar,Central Triangle,Central Triangle,CT leg 1,Combined,Gucci,0,2,1,1:18:10:10,151810.0,115071.0,98310.0,7.0,7.0,-,0.758,7.0,0.963,3.0,0.758,0.758,0.0,0.648,-14.51,0.735,0.751
6 Mar,Offshore,Offshore,Akaroa,Combined,Illusions,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
6 Mar,Offshore,Offshore,Akaroa,Combined,Transition,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
6 Mar,Offshore,Offshore,Akaroa,Combined,Crusader,0,2,1,1:00:06:43,86803.0,86716.0,98310.0,1.0,1.0,-,1.022,1.0,1.371,1.0,0.9990000000000001,0.999,0.0,1.133,13.41,1.029,1.008
6 Mar,Offshore,Offshore,Akaroa,Combined,Blink,0,2,1,1:01:02:16,90136.0,89955.0,98310.0,2.0,2.0,-,1.022,3.0,1.3619999999999999,2.0,0.9990000000000001,0.998,0.001,1.091,9.32,1.028,1.006
6 Mar,Offshore,Offshore,Akaroa,Combined,Satellite Spy,0,2,1,1:04:23:08,102188.0,91253.0,98310.0,3.0,3.0,-,0.892,2.0,,,0.893,0.893,0.0,0.962,7.73,0.92,0.901
6 Mar,Offshore,Offshore,Akaroa,Combined,Jive Talkin,0,2,1,1:07:45:14,114314.0,98310.0,98310.0,4.0,4.0,-,0.87,4.0,,,0.86,0.86,0.0,0.86,0.0,0.86,0.86
6 Mar,Offshore,Offshore,Akaroa,Combined,Revs,0,2,1,1:09:00:56,118856.0,104236.0,98310.0,5.0,5.0,-,0.895,5.0,,,0.877,0.877,0.0,0.827,-5.7,0.851,0.868
6 Mar,Offshore,Offshore,Akaroa,Combined,Montego Bay III,0,2,1,1:16:10:14,144614.0,108171.0,98310.0,6.0,6.0,-,0.7609999999999999,6.0,,,0.741,0.748,-0.007,0.68,-9.09,0.726,0.742
6 Mar,Offshore,Offshore,Akaroa,Combined,Gucci,0,2,1,1:18:10:10,151810.0,115071.0,98310.0,7.0,7.0,-,0.758,7.0,0.963,3.0,0.7509999999999999,0.758,-0.007,0.648,-14.51,0.735,0.752
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Illusions,0,2,1,<dnc>,,,,,0.0,,,,,,,,,,,,
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Crusader,0,2,1,2:07:51:58,201118.0,200916.0,218271.0,1.0,1.0,-,1.022,1.0,1.371,1.0,0.9990000000000001,0.999,0.0,1.085,8.61,1.029,1.009
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Montego Bay III,0,2,1,3:03:48:55,272935.0,202244.0,218271.0,2.0,2.0,-,0.7609999999999999,2.0,,,0.741,0.741,0.0,0.8,7.96,0.763,0.747
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Blink,0,2,1,2:09:41:29,207689.0,207481.0,218271.0,3.0,3.0,-,1.022,3.0,1.3619999999999999,2.0,0.9990000000000001,0.999,0.0,1.051,5.21,1.029,1.009
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Satellite Spy,0,2,1,2:19:53:45,244425.0,218271.0,218271.0,4.0,4.0,-,0.892,4.0,,,0.893,0.893,0.0,0.893,0.0,0.893,0.894
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Jive Talkin,0,2,1,2:22:36:32,254192.0,218605.0,218271.0,5.0,5.0,-,0.87,5.0,,,0.86,0.86,0.0,0.859,-0.12,0.859,0.86
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Revs,0,2,1,2:23:17:18,256638.0,225071.0,218271.0,6.0,6.0,-,0.895,6.0,,,0.877,0.877,0.0,0.851,-2.96,0.851,0.868
9 Mar,Central Triangle,Central Triangle,CT leg 2,Combined,Gucci,0,2,1,3:14:59:08,313148.0,235174.0,218271.0,7.0,7.0,-,0.758,7.0,0.963,3.0,0.7509999999999999,0.751,-0.0,0.697,-7.19,0.728,0.743
11 Mar,Fleet,Twilight 2,r2,Combined,After Midnight,0,2,1,1:15:53,4553.0,3259.0,3293.0,1.0,1.0,-,0.725,1.0,,,0.716,0.716,0.0,0.723,0.98,0.723,0.716
11 Mar,Fleet,Twilight 2,r2,Combined,Wiseguy,0,2,1,1:20:51,4851.0,3293.0,3293.0,2.0,2.0,-,0.725,2.0,,,0.679,0.679,0.0,0.679,0.0,0.679,0.679
11 Mar,Fleet,Twilight 2,r2,Combined,CU,0,2,1,1:17:15,4635.0,3471.0,3293.0,3.0,3.0,-,0.76,3.0,,,0.7490000000000001,0.749,0.0,0.711,-5.07,0.727,0.749
13 Mar,Rum,Rum,r11,Combined,XTSea,0,2,1,1:11:29,4289.0,3281.0,3430.0,1.0,1.0,-,,,,,0.765,0.765,0.0,0.8,4.58,0.788,0.772
13 Mar,Rum,Rum,r11,Combined,Eat My Shorts,0,2,1,1:15:33,4533.0,3336.0,3430.0,2.0,2.0,-,,,,,0.736,0.736,0.0,0.757,2.85,0.757,0.741
13 Mar,Rum,Rum,r11,Combined,Ibis,0,2,1,1:25:05,5105.0,3430.0,3430.0,3.0,3.0,-,,,,,0.665,0.672,-0.007,0.672,0.0,0.672,0.671
13 Mar,Rum,Rum,r11,Combined,CU,0,2,1,1:13:18,4398.0,3434.0,3430.0,4.0,4.0,-,,,,,0.7809999999999999,0.781,-0.0,0.78,-0.13,0.78,0.779
13 Mar,Rum,Rum,r11,Combined,Tortimony,0,2,1,1:42:03,6123.0,3722.0,3430.0,5.0,5.0,-,,,,,0.604,0.608,-0.004,0.56,-7.89,0.59,0.604
13 Mar,Rum,Rum,r11,Combined,Rosschild,0,2,1,1:42:24,6144.0,3919.0,3430.0,6.0,6.0,-,,,,,0.638,0.638,0.0,0.558,-12.54,0.619,0.632
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Illusions,0,2,1,<dnc>,,,,,0.0,,,,,,,,,,,,
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Gucci,0,2,1,1:17:48:14,150494.0,111817.0,117901.0,1.0,1.0,-,0.758,1.0,0.963,1.0,0.7440000000000001,0.743,0.001,0.783,5.38,0.765,0.748
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Crusader,0,2,1,1:08:10:25,115825.0,116867.0,117901.0,2.0,2.0,-,1.022,2.0,1.371,3.0,1.0090000000000001,1.009,0.0,1.018,0.89,1.018,1.014
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Blink,0,2,1,1:08:11:16,115876.0,116918.0,117901.0,3.0,3.0,-,1.022,3.0,1.3619999999999999,2.0,1.0090000000000001,1.009,0.0,1.017,0.79,1.017,1.014
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Jive Talkin,0,2,1,1:14:04:55,137095.0,117901.0,117901.0,4.0,4.0,-,0.87,4.0,,,0.86,0.86,0.0,0.86,0.0,0.86,0.86
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Revs,0,2,1,1:14:08:18,137298.0,119174.0,117901.0,5.0,5.0,-,0.895,6.0,,,0.868,0.868,0.0,0.859,-1.04,0.859,0.863
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Montego Bay III,0,2,1,1:20:59:55,161995.0,121010.0,117901.0,6.0,6.0,-,0.7609999999999999,7.0,,,0.747,0.747,0.0,0.728,-2.54,0.728,0.741
14 Mar,Central Triangle,Central Triangle,CT leg 3,Combined,Satellite Spy,0,2,1,1:13:58:31,136711.0,122219.0,117901.0,7.0,7.0,-,0.892,5.0,,,0.894,0.894,0.0,0.862,-3.58,0.867,0.887
14 Mar,Classics,Windward Classic,r3,Combined,Lizzie,0,2,1,1:33:16,5596.0,2344.0,2344.0,1.0,1.0,-,,,,,0.419,0.419,0.0,0.419,0.0,0.419,0.419
14 Mar,Classics,Windward Classic,r3,Combined,Shemara,0,2,1,2:14:49,8089.0,3235.0,2344.0,2.0,2.0,-,,,,,0.4,0.4,0.0,0.29,-27.5,0.388,0.4
14 Mar,Fleet,At Home,r4,Combined,Marangi,0,2,1,2:07:13,7633.0,4717.0,5119.0,1.0,1.0,-,,,,,0.618,0.618,0.0,0.671,8.58,0.637,0.625
14 Mar,Fleet,At Home,r4,Combined,White Cavalier,0,2,1,2:24:41,8681.0,4896.0,5119.0,2.0,2.0,-,0.65,5.0,,,0.563,0.564,-0.001,0.59,4.61,0.581,0.57
14 Mar,Fleet,At Home,r4,Combined,After Midnight,0,2,1,1:56:41,7001.0,5012.0,5119.0,3.0,3.0,-,0.725,1.0,,,0.716,0.716,0.0,0.731,2.09,0.731,0.721
14 Mar,Fleet,At Home,r4,Combined,Whistler III,0,2,1,1:55:30,6930.0,5038.0,5119.0,4.0,4.0,-,0.737,2.0,0.95,1.0,0.727,0.727,0.0,0.739,1.65,0.739,0.731
14 Mar,Fleet,At Home,r4,Combined,Revenue Cutter,0,2,1,2:12:17,7937.0,5119.0,5119.0,5.0,5.0,-,,,,,0.645,0.645,0.0,0.645,0.0,0.645,0.645
14 Mar,Fleet,At Home,r4,Combined,Prime Mover,0,2,1,1:57:15,7035.0,5212.0,5119.0,6.0,6.0,-,0.762,3.0,0.9640000000000001,2.0,0.741,0.741,0.0,0.728,-1.75,0.728,0.737
14 Mar,Fleet,At Home,r4,Combined,Marishka,0,2,1,2:23:32,8612.0,5236.0,5119.0,7.0,7.0,-,0.65,4.0,,,0.608,0.608,0.0,0.594,-2.3,0.594,0.605
14 Mar,Fleet,At Home,r4,Combined,Floating Free,0,2,1,2:07:39,7659.0,5460.0,5119.0,8.0,8.0,-,,,,,0.713,0.713,0.0,0.668,-6.31,0.692,0.707
14 Mar,Fleet,At Home,r4,Combined,Port Nic 2,0,2,1,2:20:14,8414.0,5721.0,5119.0,9.0,9.0,-,,,,,0.68,0.68,0.0,0.608,-10.59,0.66,0.674
20 Mar,Rum,Rum,r12,Combined,Charlie,0,2,1,<dsq>,,,,,0.0,,,,,,,,,,,,
20 Mar,Rum,Rum,r12,Combined,Port Nic 1,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
20 Mar,Rum,Rum,r12,Combined,Rosschild,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
20 Mar,Rum,Rum,r12,Combined,Tortimony,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
20 Mar,Rum,Rum,r12,Combined,Eat My Shorts,0,2,1,1:21:33,4893.0,3625.0,3980.0,1.0,1.0,-,,,,,0.738,0.741,-0.003,0.814,9.85,0.763,0.749
20 Mar,Rum,Rum,r12,Combined,XTSea,0,2,1,1:22:06,4926.0,3802.0,3980.0,2.0,2.0,-,,,,,0.772,0.772,0.0,0.808,4.66,0.795,0.78
20 Mar,Rum,Rum,r12,Combined,Port Nic 2,0,2,1,1:34:57,5697.0,3839.0,3980.0,3.0,3.0,-,,,,,0.674,0.674,0.0,0.699,3.71,0.694,0.68
20 Mar,Rum,Rum,r12,Combined,CU,0,2,1,1:25:10,5110.0,3980.0,3980.0,4.0,4.0,-,,,,,0.777,0.779,-0.002,0.779,0.0,0.779,0.777
20 Mar,Rum,Rum,r12,Combined,After Midnight,0,2,1,1:37:08,5828.0,4114.0,3980.0,5.0,5.0,-,,,,,0.706,0.706,0.0,0.683,-3.26,0.685,0.7
20 Mar,Rum,Rum,r12,Combined,Illusions,0,2,1,1:50:11,6611.0,4508.0,3980.0,6.0,6.0,-,,,,,0.682,0.682,0.0,0.602,-11.73,0.662,0.676
20 Mar,Rum,Rum,r12,Combined,Ibis,0,2,1,1:54:42,6882.0,4617.0,3980.0,7.0,7.0,-,,,,,0.664,0.671,-0.007,0.578,-13.86,0.651,0.665
21 Mar,Championship,Autumn,r1,1,Wedgetail,0,2,1,0:27:16,1636.0,1541.0,1598.0,1.0,1.0,-,0.945,1.0,1.209,1.0,0.9420000000000001,0.942,0.0,0.977,3.72,0.97,0.949
21 Mar,Championship,Autumn,r1,1,Blink,1,2,1,0:27:14,1634.0,1598.0,1598.0,2.0,2.0,-,0.96,2.0,1.3619999999999999,2.0,0.978,0.978,0.0,0.978,0.0,0.978,0.978
21 Mar,Championship,Autumn,r1,1,Revs,0,2,1,0:30:16,1816.0,1614.0,1598.0,3.0,3.0,-,0.9,3.0,,,0.889,0.889,0.0,0.88,-1.01,0.88,0.887
21 Mar,Championship,Autumn,r1,1,Helter Skelter,0,2,1,0:37:41,2261.0,1935.0,1598.0,4.0,4.0,-,0.855,4.0,,,0.856,0.856,0.0,0.707,-17.41,0.83,0.852
21 Mar,Championship,Autumn,r1,2,Testarossa,0,2,1,0:17:10,1030.0,783.0,833.0,1.0,1.0,-,0.772,1.0,,,0.7609999999999999,0.761,-0.0,0.81,6.44,0.784,0.768
21 Mar,Championship,Autumn,r1,2,After Midnight,0,2,1,0:18:37,1117.0,828.0,833.0,2.0,2.0,-,0.725,2.0,,,0.742,0.742,0.0,0.746,0.54,0.746,0.743
21 Mar,Championship,Autumn,r1,2,Stepping Stone,0,2,1,0:18:27,1107.0,833.0,833.0,3.0,3.0,-,0.755,4.0,,,0.753,0.753,0.0,0.753,0.0,0.753,0.753
21 Mar,Championship,Autumn,r1,2,Prime Mover,0,2,1,0:18:20,1100.0,840.0,833.0,4.0,4.0,-,0.762,5.0,0.9640000000000001,1.0,0.764,0.764,0.0,0.758,-0.79,0.758,0.764
21 Mar,Championship,Autumn,r1,2,Airship,0,2,1,0:18:08,1088.0,847.0,833.0,5.0,5.0,-,0.753,3.0,1.031,2.0,0.78,0.779,0.001,0.766,-1.67,0.766,0.775
21 Mar,Championship,Autumn,r1,2,Incantare,0,2,1,0:20:49,1249.0,859.0,833.0,6.0,6.0,-,0.725,6.0,0.953,3.0,0.688,0.688,0.0,0.667,-3.05,0.667,0.681
21 Mar,Championship,Autumn,r1,3,Haumuri,0,2,1,1:52:16,6736.0,4183.0,4188.0,1.0,1.0,-,0.665,1.0,,,0.621,0.621,0.0,0.622,0.16,0.622,0.622
21 Mar,Championship,Autumn,r1,3,Marangi,0,2,1,1:55:00,6900.0,4188.0,4188.0,2.0,2.0,-,0.675,2.0,,,0.607,0.607,0.0,0.607,0.0,0.607,0.608
21 Mar,Championship,Autumn,r1,3,Marishka,0,2,1,2:06:15,7575.0,4590.0,4188.0,3.0,3.0,-,0.65,3.0,,,0.606,0.606,0.0,0.553,-8.75,0.588,0.6
21 Mar,Championship,Autumn,r1,3,Port Nic 2,0,2,1,1:59:13,7153.0,4864.0,4188.0,4.0,4.0,-,,,,,0.68,0.68,0.0,0.585,-13.97,0.66,0.674
21 Mar,Championship,Autumn,r1,Open,Wedgetail,0,2,1,0:27:16,1636.0,1539.0,1598.0,1.0,1.0,-,0.945,1.0,1.209,1.0,0.941,0.941,0.0,0.977,3.83,0.969,0.949
21 Mar,Championship,Autumn,r1,Open,Blink,1,2,1,0:27:14,1634.0,1598.0,1598.0,2.0,2.0,-,0.96,2.0,1.3619999999999999,2.0,0.978,0.978,0.0,0.978,0.0,0.978,0.978
21 Mar,Championship,Autumn,r1,Open,Revs,0,2,1,0:30:16,1816.0,1618.0,1598.0,3.0,3.0,-,0.9,3.0,,,0.8909999999999999,0.891,-0.0,0.88,-1.23,0.88,0.887
21 Mar,Championship,Autumn,r1,Open,Helter Skelter,0,2,1,0:37:41,2261.0,1928.0,1598.0,4.0,4.0,-,0.855,4.0,,,0.853,0.853,0.0,0.707,-17.12,0.827,0.844
21 Mar,Championship,Autumn,r2,1,Wedgetail,0,2,1,1:38:08,5888.0,5587.0,5705.0,1.0,1.0,-,0.945,1.0,1.209,1.0,0.9490000000000001,0.949,0.0,0.969,2.11,0.969,0.956
21 Mar,Championship,Autumn,r2,1,Helter Skelter,0,2,1,1:51:37,6697.0,5705.0,5705.0,2.0,2.0,-,0.855,2.0,,,0.852,0.852,0.0,0.852,0.0,0.852,0.851
21 Mar,Championship,Autumn,r2,1,Revs,0,2,1,1:48:32,6512.0,5776.0,5705.0,3.0,3.0,-,0.9,3.0,,,0.887,0.887,0.0,0.876,-1.24,0.876,0.883
21 Mar,Championship,Autumn,r2,1,Blink,0,2,1,1:42:44,6164.0,6028.0,5705.0,4.0,4.0,-,0.96,4.0,1.3619999999999999,2.0,0.978,0.978,0.0,0.926,-5.32,0.949,0.969
21 Mar,Championship,Autumn,r2,2,Testarossa,0,2,1,1:52:03,6723.0,5163.0,5281.0,1.0,1.0,-,0.772,1.0,,,0.767,0.768,-0.001,0.786,2.34,0.786,0.775
21 Mar,Championship,Autumn,r2,2,Incantare,0,2,1,2:08:08,7688.0,5235.0,5281.0,2.0,2.0,-,0.725,6.0,0.953,2.0,0.682,0.681,0.001,0.687,0.88,0.687,0.682
21 Mar,Championship,Autumn,r2,2,Stepping Stone,0,2,1,1:56:54,7014.0,5281.0,5281.0,3.0,3.0,-,0.755,4.0,,,0.753,0.753,0.0,0.753,0.0,0.753,0.754
21 Mar,Championship,Autumn,r2,2,Prime Mover,0,2,1,1:55:31,6931.0,5295.0,5281.0,4.0,4.0,-,0.762,3.0,0.9640000000000001,1.0,0.764,0.764,0.0,0.762,-0.26,0.762,0.763
21 Mar,Championship,Autumn,r2,2,Airship,0,2,1,1:56:18,6978.0,5407.0,5281.0,5.0,5.0,-,0.753,2.0,,,0.7759999999999999,0.775,0.001,0.757,-2.32,0.757,0.769
21 Mar,Championship,Autumn,r2,2,After Midnight,0,2,1,2:02:17,7337.0,5451.0,5281.0,6.0,6.0,-,0.725,5.0,,,0.743,0.743,0.0,0.72,-3.1,0.721,0.736
21 Mar,Championship,Autumn,r2,Open,Wedgetail,0,2,1,1:38:08,5888.0,5587.0,5652.0,1.0,1.0,-,0.945,1.0,1.209,1.0,0.9490000000000001,0.949,0.0,0.96,1.16,0.96,0.954
21 Mar,Championship,Autumn,r2,Open,Helter Skelter,0,2,1,1:51:37,6697.0,5652.0,5652.0,2.0,2.0,-,0.855,2.0,,,0.8440000000000001,0.844,0.0,0.844,0.0,0.844,0.842
